date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:14:25	1317705/1317705	---M--	200	added ('OK')	image/png	etag:%2263d26848-141b49%22	https://pgc.edu/wp-content/uploads/2023/01/Chemistry-Notes-for-Class-from-Ch-9-to-Ch-13-With-Video-Lectures.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/01/Chemistry-Notes-for-Class-from-Ch-9-to-Ch-13-With-Video-Lectures.png	(from https://pgc.edu/chemistry-notes-for-class-10-from-ch-9-to-ch-13-with-video-lectures/)
07:14:26	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=79674	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainbf90.js	(from https://pgc.edu/chemistry-notes-for-class-10-from-ch-9-to-ch-13-with-video-lectures/)
07:14:27	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=68971	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/styleb1cc.css	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:28	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=38001	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maina173.css	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:28	877/877	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/feed/	/root/pgc_backup/pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/feed/index.html	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:29	15967/15967	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:30%20GMT	https://pgc.edu/wp-json/wp/v2/posts/63341	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/63341.json	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:30	2443/2443	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:30%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2F10th-class-physics-notes-chapter-1-chapter-5%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embedd4b3.json	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:31	2641/2641	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:14:32%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2F10th-class-physics-notes-chapter-1-chapter-5%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed41d3	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:14:32%20GMT	https://pgc.edu/?p=63341	/root/pgc_backup/pgc.edu/indexbf1f.html	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:32	303126/303126	---M--	200	added ('OK')	image/png	etag:%2263d0d21c-4a016%22	https://pgc.edu/wp-content/uploads/2023/01/10th-class-Physics-notes-lectures.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/01/10th-class-Physics-notes-lectures.png	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:33	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=51693	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main0d1b.js	(from https://pgc.edu/10th-class-physics-notes-chapter-1-chapter-5/)
07:14:34	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=19796	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style3379.css	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:34	842/842	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/feed/	/root/pgc_backup/pgc.edu/pgc-initiates-pre-first-year-2023-intake/feed/index.html	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:35	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=46008	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main8f0d.css	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:36	31889/31889	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:37%20GMT	https://pgc.edu/wp-json/wp/v2/posts/66437	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/66437.json	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:36	2339/2339	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:37%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fpgc-initiates-pre-first-year-2023-intake%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed92cf.json	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:14:38%20GMT	https://pgc.edu/?p=66437	/root/pgc_backup/pgc.edu/index81aa.html	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:38	2537/2537	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:14:38%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fpgc-initiates-pre-first-year-2023-intake%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed731f	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:39	94525/94525	---M--	200	added ('OK')	image/png	etag:%226433b8a4-1713d%22	https://pgc.edu/wp-content/uploads/2023/04/Pre-first-Year-300x200.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/04/Pre-first-Year-300x200.png	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:40	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=52143	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main9b60.js	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:40	99103/99103	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:14:42%20GMT	https://pgc.edu/is-i-com-for-you-or-not-pre-first-year-2023-will-help-you-decide/	/root/pgc_backup/pgc.edu/is-i-com-for-you-or-not-pre-first-year-2023-will-help-you-decide/index.html	(from https://pgc.edu/pgc-initiates-pre-first-year-2023-intake/)
07:14:41	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=92718	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style538b.css	(from https://pgc.edu/montessori-education/)
07:14:41	791/791	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/montessori-education/feed/	/root/pgc_backup/pgc.edu/montessori-education/feed/index.html	(from https://pgc.edu/montessori-education/)
07:14:42	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=40651	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main6656.css	(from https://pgc.edu/montessori-education/)
07:14:43	20466/20466	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:44%20GMT	https://pgc.edu/wp-json/wp/v2/posts/15161	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/15161.json	(from https://pgc.edu/montessori-education/)
07:14:44	2264/2264	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:44%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fmontessori-education%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed7e40.json	(from https://pgc.edu/montessori-education/)
07:14:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:14:45%20GMT	https://pgc.edu/?p=15161	/root/pgc_backup/pgc.edu/index4380.html	(from https://pgc.edu/montessori-education/)
07:14:45	2462/2462	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:14:45%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fmontessori-education%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed73c0	(from https://pgc.edu/montessori-education/)
07:14:45	59783/59783	---M--	200	added ('OK')	image/jpeg	etag:%2260d1d124-e987%22	https://pgc.edu/wp-content/uploads/2021/06/What-is-Montessori-Education.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2021/06/What-is-Montessori-Education.jpg	(from https://pgc.edu/montessori-education/)
07:14:47	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=30419	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main4885.js	(from https://pgc.edu/montessori-education/)
07:14:47	97671/97671	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:14:49%20GMT	https://pgc.edu/socioeconomic-status-affect-education/	/root/pgc_backup/pgc.edu/socioeconomic-status-affect-education/index.html	(from https://pgc.edu/montessori-education/)
07:14:48	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=13596	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style1559.css	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:48	873/873	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/feed/	/root/pgc_backup/pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/feed/index.html	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:49	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=16170	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main9c75.css	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:50	28712/28712	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:51%20GMT	https://pgc.edu/wp-json/wp/v2/posts/58555	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/58555.json	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:51	2384/2384	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:52%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fwhat-can-you-do-with-an-adp-accounting-and-finance%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed2c7b.json	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:14:52%20GMT	https://pgc.edu/?p=58555	/root/pgc_backup/pgc.edu/indexf06a.html	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:52	2582/2582	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:14:53%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fwhat-can-you-do-with-an-adp-accounting-and-finance%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed86ab	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:54	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=49168	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main5008.js	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:54	1195347/1195347	---M--	200	added ('OK')	image/png	etag:%22632309e7-123d53%22	https://pgc.edu/wp-content/uploads/2022/09/accounting.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2022/09/accounting.png	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:55	812/812	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/education-during-ancient-times/feed/	/root/pgc_backup/pgc.edu/education-during-ancient-times/feed/index.html	(from https://pgc.edu/education-during-ancient-times/)
07:14:55	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=77063	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style0797.css	(from https://pgc.edu/education-during-ancient-times/)
07:14:55	100155/100155	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:14:56%20GMT	https://pgc.edu/punjab-colleges-fsc-pre-medical-admissions-2022-last-date-to-apply/	/root/pgc_backup/pgc.edu/punjab-colleges-fsc-pre-medical-admissions-2022-last-date-to-apply/index.html	(from https://pgc.edu/what-can-you-do-with-an-adp-accounting-and-finance/)
07:14:56	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=28743	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/mainb0c5.css	(from https://pgc.edu/education-during-ancient-times/)
07:14:57	17729/17729	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:57%20GMT	https://pgc.edu/wp-json/wp/v2/posts/13740	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/13740.json	(from https://pgc.edu/education-during-ancient-times/)
07:14:58	2289/2289	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:14:59%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Feducation-during-ancient-times%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed8937.json	(from https://pgc.edu/education-during-ancient-times/)
07:14:59	2487/2487	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:15:00%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Feducation-during-ancient-times%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embedb281	(from https://pgc.edu/education-during-ancient-times/)
07:14:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:15:00%20GMT	https://pgc.edu/?p=13740	/root/pgc_backup/pgc.edu/index96d8.html	(from https://pgc.edu/education-during-ancient-times/)
07:15:00	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=81911	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main7740.js	(from https://pgc.edu/education-during-ancient-times/)
07:15:00	89319/89319	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:15:02%20GMT	https://pgc.edu/educational-psychology/	/root/pgc_backup/pgc.edu/educational-psychology/index.html	(from https://pgc.edu/education-during-ancient-times/)
07:15:01	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=97028	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/stylee72d.css	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:01	839/839	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/the-optimal-use-of-chatgpt-for-students/feed/	/root/pgc_backup/pgc.edu/the-optimal-use-of-chatgpt-for-students/feed/index.html	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:02	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=76030	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main0507.css	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:03	24557/24557	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:03%20GMT	https://pgc.edu/wp-json/wp/v2/posts/67842	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/67842.json	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:04	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:04%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fthe-optimal-use-of-chatgpt-for-students%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed9042.json	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:15:05%20GMT	https://pgc.edu/?p=67842	/root/pgc_backup/pgc.edu/index4ed8.html	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:05	2526/2526	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:15:05%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fthe-optimal-use-of-chatgpt-for-students%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed58ed	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:06	1092802/1092802	---M--	200	added ('OK')	image/jpeg	etag:%2264635e8b-10acc2%22	https://pgc.edu/wp-content/uploads/2023/05/chat-gpt.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/05/chat-gpt.jpg	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:07	70970/70970	---M--	200	added ('OK')	image/jpeg	etag:%2264635d79-1153a%22	https://pgc.edu/wp-content/uploads/2023/05/chat-gpt-2.jpeg	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/05/chat-gpt-2.jpg	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:07	63964/63964	---M--	200	added ('OK')	image/jpeg	etag:%2264635dfd-f9dc%22	https://pgc.edu/wp-content/uploads/2023/05/chatgpt.jpeg	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/05/chatgpt.jpg	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:09	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=74663	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.maina361.js	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:09	91685/91685	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:15:10%20GMT	https://pgc.edu/the-free-pre-first-year-2023-start-intermediate-today/	/root/pgc_backup/pgc.edu/the-free-pre-first-year-2023-start-intermediate-today/index.html	(from https://pgc.edu/the-optimal-use-of-chatgpt-for-students/)
07:15:11	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=52502	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/styleb1bb.css	(from https://pgc.edu/campus/shorkot/)
07:15:11	65348/65348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Feb%202025%2012:15:11%20GMT	https://pgc.edu/campus/shorkot/feed/	/root/pgc_backup/pgc.edu/campus/shorkot/feed/index.html	(from https://pgc.edu/campus/shorkot/)
07:15:12	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=45562	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maina404.css	(from https://pgc.edu/campus/shorkot/)
07:15:13	2042/2042	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:14%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fcampus%2Fshorkot%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed67ed.json	(from https://pgc.edu/campus/shorkot/)
07:15:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:15:14%20GMT	https://pgc.edu/?p=633	/root/pgc_backup/pgc.edu/index4db6.html	(from https://pgc.edu/campus/shorkot/)
07:15:14	2200/2200	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:15:14%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fcampus%2Fshorkot%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed7681	(from https://pgc.edu/campus/shorkot/)
07:15:15	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=13043	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainecbc.js	(from https://pgc.edu/campus/shorkot/)
07:15:15	67794/67794	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:15:17%20GMT	https://pgc.edu/campus/shujabad/	/root/pgc_backup/pgc.edu/campus/shujabad/index.html	(from https://pgc.edu/campus/shorkot/)
07:15:15	67960/67960	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:15:17%20GMT	https://pgc.edu/campus/phalia/	/root/pgc_backup/pgc.edu/campus/phalia/index.html	(from https://pgc.edu/campus/shorkot/)
07:15:16	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=34056	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style485c.css	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:16	800/800	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/law-of-diminishing-returns/feed/	/root/pgc_backup/pgc.edu/law-of-diminishing-returns/feed/index.html	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:17	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=99857	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main344d.css	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:18	8604/8604	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:18%20GMT	https://pgc.edu/wp-json/wp/v2/posts/35642	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/35642.json	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:19	2265/2265	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:19%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Flaw-of-diminishing-returns%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embedccf3.json	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2012:15:20%20GMT	https://pgc.edu/?p=35642	/root/pgc_backup/pgc.edu/index125a.html	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:20	2463/2463	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2012:15:20%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Flaw-of-diminishing-returns%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed8f10	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:20	36525/36525	---M--	200	added ('OK')	image/jpeg	etag:%22614c6938-8ead%22	https://pgc.edu/wp-content/uploads/2021/09/Law-of-Diminishing-Returns.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2021/09/Law-of-Diminishing-Returns.jpg	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:31	87756/87756	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2012:15:32%20GMT	https://pgc.edu/software-engineering/	/root/pgc_backup/pgc.edu/software-engineering/index.html	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:34	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=47067	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainbce1.js	(from https://pgc.edu/law-of-diminishing-returns/)
07:15:35	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=87932	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style82c1.css	(from https://pgc.edu/news/sports-gala-by-pgc-rawalpindi-islamabad/)
07:15:36	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=87934	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maind3d5.css	(from https://pgc.edu/news/sports-gala-by-pgc-rawalpindi-islamabad/)
07:15:38	2359/2359	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2012:15:38%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fnews%2Fsports-gala-by-pgc-rawalpindi-islamabad%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed16e9.json	(from https://pgc.edu/news/sports-gala-by-pgc-rawalpindi-islamabad/)
